customer_id,gender,marital_status,income,age,customer_since_months,customer_rel_dur_segment,city_grp,occupation_adm-clerical,occupation_armed-forces,occupation_craft-repair,occupation_exec-managerial,occupation_farming-fishing,occupation_handlers-cleaners,occupation_machine-op-inspct,occupation_other-service,occupation_priv-house-serv,occupation_prof-specialty,occupation_protective-serv,occupation_sales,occupation_tech-support,occupation_transport-moving,policy_deductable,policy_annual_premium,umbrella_limit,incident_severity,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,months_ago_incident_date,years_auto_old,bodily_injury_single_limit,bodily_injury_total_limit,net_captial,incident_hour_of_the_day_evening,incident_hour_of_the_day_morning,incident_hour_of_the_day_night,property_damage_no,property_damage_yes,police_report_available_no,police_report_available_yes,collision_type_front collision,collision_type_rear collision,collision_type_side collision,authorities_contacted_ambulance,authorities_contacted_fire,authorities_contacted_none,authorities_contacted_other,authorities_contacted_police,motor_addon
sb3001847,1,0,30760,48,39.0,0,t0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000,1387.51,0,0.2,3,1,2,68580,7620,7620,53340,40000,64.0,10,500,1000,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,multi-vehicle collision
sb3001848,0,0,83656,49,69.0,0,t0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,1178.61,7000000,0.2,1,1,2,90860,12980,19470,58410,64000,63.0,16,100,300,-54400,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,single vehicle collision
sb3001849,1,1,55458,44,106.0,0,t0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,1166.62,6000000,0.2,1,0,2,5700,570,570,4560,76000,63.0,19,250,500,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,parked car
sb3001850,1,0,53429,34,43.0,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,1556.31,0,0.2,3,2,0,94930,8630,8630,77670,24000,64.0,6,100,300,-75000,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,multi-vehicle collision
sb3001851,1,0,56465,35,20.0,1,t0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1452.27,0,0.2,1,1,2,46800,4680,9360,32760,52000,64.0,13,250,500,75800,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,single vehicle collision
sb3001852,0,1,64601,39,81.0,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,1212.07,0,0.2,3,2,2,56320,7040,7040,42240,80000,62.0,20,500,1000,15100,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,multi-vehicle collision
sb3001853,0,1,79063,45,20.0,1,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2000,1578.54,0,0.2,1,1,2,83490,7590,15180,60720,96000,64.0,24,100,300,-41400,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,single vehicle collision
sb3001854,0,1,82181,42,23.0,1,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,500,1488.26,0,0.2,3,2,2,57900,5790,5790,46320,48000,63.0,12,500,1000,-63500,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,multi-vehicle collision
sb3001855,1,0,59292,39,112.0,0,t1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,1096.39,0,0.2,3,1,2,49410,5490,5490,38430,20000,64.0,5,250,500,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,multi-vehicle collision
sb3001856,0,0,54183,50,35.0,0,t0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,1215.36,0,0.2,3,0,1,66200,6620,6620,52960,32000,64.0,8,500,1000,54400,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,multi-vehicle collision
sb3001857,0,1,68724,36,85.0,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2000,1482.57,0,0.2,1,0,1,64080,10680,10680,42720,60000,63.0,15,100,300,35000,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,single vehicle collision
sb3001858,1,1,45562,36,53.0,0,t0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,954.18,0,0.2,3,2,2,42500,8500,4250,29750,80000,63.0,20,250,500,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,multi-vehicle collision
sb3001859,1,0,81915,31,90.0,0,t1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,1193.4,0,0.2,3,2,2,48950,8900,4450,35600,60000,63.0,15,500,1000,-40800,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,multi-vehicle collision
sb3001860,1,0,55823,49,69.0,0,t2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1000,1023.11,0,0.2,3,1,2,58850,10700,10700,37450,84000,63.0,21,100,300,-45300,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,multi-vehicle collision
sb3001861,1,0,73696,49,103.0,0,t0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1524.45,0,0.2,3,0,2,82400,8240,8240,65920,56000,63.0,14,500,1000,73200,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,multi-vehicle collision
sb3001862,0,0,60269,48,105.0,0,t1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1000,1653.32,0,0.2,1,2,0,54240,6780,6780,40680,44000,64.0,11,500,1000,-48800,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,single vehicle collision
sb3001863,1,0,71362,42,29.0,0,t0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1000,1022.46,0,0.2,3,0,2,74200,7420,7420,59360,96000,63.0,24,250,500,52700,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,multi-vehicle collision
sb3001864,1,0,77649,36,40.0,0,t0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000,1396.43,0,0.2,1,2,1,47430,5270,5270,36890,80000,64.0,20,100,300,21500,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,single vehicle collision
sb3001865,1,1,71539,46,42.0,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,1521.55,0,0.2,1,1,2,68200,13640,6820,47740,68000,64.0,17,250,500,-3400,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,single vehicle collision
sb3001866,0,0,32704,36,40.0,0,t2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1034.27,0,0.2,1,1,0,63900,7100,7100,49700,24000,63.0,6,100,300,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,single vehicle collision
sb3001867,0,1,49856,47,42.0,0,t1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,1255.35,0,0.2,2,0,2,59300,11860,5930,41510,48000,63.0,12,100,300,1400,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,multi-vehicle collision
sb3001868,1,1,60090,41,65.0,0,unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,1396.89,6000000,0.2,3,1,2,66900,6690,13380,46830,84000,63.0,21,500,1000,-61600,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,multi-vehicle collision
sb3001869,1,0,44740,41,73.0,0,unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500,795.31,0,0.2,3,1,2,40810,3710,7420,29680,80000,63.0,20,500,1000,-51000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,multi-vehicle collision
sb3001870,0,0,82310,46,78.0,0,t0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500,982.22,0,0.2,1,1,0,75400,15080,7540,52780,36000,63.0,9,100,300,-17600,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,single vehicle collision
sb3001871,1,1,46446,43,123.0,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,1074.07,0,0.2,1,2,0,4200,420,840,2940,28000,64.0,7,500,1000,9800,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,parked car
sb3001872,1,1,68844,40,122.0,0,t0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1000,1311.3,0,0.2,3,0,0,52650,5850,5850,40950,76000,64.0,19,100,300,38500,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,multi-vehicle collision
sb3001873,0,0,37748,30,76.0,0,t0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000,1277.12,0,0.2,1,0,2,42240,7680,7680,26880,52000,64.0,13,250,500,-46000,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,single vehicle collision
sb3001874,1,1,34555,33,41.0,0,unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1388.62,0,0.2,1,1,0,59490,6610,6610,46270,100000,64.0,25,500,1000,35200,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,single vehicle collision
sb3001875,0,0,80067,39,69.0,0,t1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,1406.52,8000000,0.2,1,0,2,44200,4420,4420,35360,72000,64.0,18,100,300,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,single vehicle collision
sb3001876,0,0,35472,47,122.0,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,500,1558.29,0,0.2,1,1,2,7700,770,1540,5390,80000,63.0,20,100,300,-49300,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,vehicle theft
sb3001877,0,0,61210,39,30.0,0,t1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000,1132.47,4000000,0.2,3,2,2,61440,10240,10240,40960,48000,64.0,12,500,1000,46300,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,multi-vehicle collision
sb3001878,1,1,53814,39,68.0,0,t0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,1896.91,0,0.2,3,1,2,54400,5440,10880,38080,20000,64.0,5,250,500,73700,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,multi-vehicle collision
sb3001879,0,1,81912,41,45.0,0,t1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,500,1143.46,4000000,0.2,1,2,1,58560,9760,9760,39040,72000,63.0,18,500,1000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,single vehicle collision
sb3001880,1,0,49068,42,58.0,0,t2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,1285.42,0,0.2,1,1,1,67300,6730,6730,53840,80000,64.0,20,500,1000,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,single vehicle collision
sb3001881,1,1,40711,35,39.0,0,t2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1305.26,0,0.2,1,1,2,36740,3340,6680,26720,88000,64.0,22,250,500,16500,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,single vehicle collision
sb3001882,1,1,32814,48,59.0,0,t2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1073.83,0,0.2,1,0,0,85690,15580,15580,54530,36000,63.0,9,100,300,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,single vehicle collision
sb3001883,0,1,41870,35,61.0,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,1051.67,0,0.2,3,0,2,34160,0,4270,29890,60000,62.0,15,500,1000,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,multi-vehicle collision
sb3001884,0,1,80109,33,18.0,1,t2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1387.35,0,0.2,1,2,2,61320,10220,10220,40880,88000,63.0,22,250,500,-72000,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,single vehicle collision
sb3001885,1,1,32707,32,45.0,0,t0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1083.64,0,0.2,3,0,0,79680,13280,13280,53120,64000,63.0,16,250,500,59800,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,multi-vehicle collision
sb3001886,1,1,31411,34,39.0,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000,1851.78,0,0.2,1,1,0,61740,6860,6860,48020,72000,63.0,18,250,500,78800,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,single vehicle collision
sb3001887,1,0,56466,47,112.0,0,t1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,1270.29,4000000,0.2,1,0,0,6400,640,640,5120,72000,63.0,18,250,500,-26500,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,parked car
sb3001888,0,1,56018,33,76.0,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,1459.99,0,0.2,1,1,2,60600,12120,6060,42420,36000,64.0,9,500,1000,35900,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,single vehicle collision
sb3001889,1,0,58437,36,19.0,1,unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,1253.44,0,0.2,3,2,0,56320,10240,5120,40960,52000,63.0,13,100,300,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,multi-vehicle collision
sb3001890,0,0,49839,47,67.0,0,t0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000,1142.48,0,0.2,1,2,0,52250,9500,4750,38000,32000,64.0,8,100,300,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,single vehicle collision
sb3001891,0,1,74163,43,50.0,0,t0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,1188.45,0,0.2,2,0,2,53900,5390,10780,37730,56000,64.0,14,500,1000,-44800,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,multi-vehicle collision
sb3001892,1,1,78170,36,84.0,0,t1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000,1125.4,0,0.2,1,2,1,2640,220,440,1980,76000,64.0,19,500,1000,-3400,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,vehicle theft
sb3001893,0,1,73982,43,109.0,0,t1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,1294.41,0,0.2,1,0,0,8970,1380,1380,6210,36000,63.0,9,250,500,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,vehicle theft
sb3001894,1,0,46364,32,99.0,0,t1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500,1459.5,0,0.2,1,1,2,6000,1000,1000,4000,80000,63.0,20,100,300,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,parked car
sb3001895,0,0,50206,43,37.0,0,t1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,500,1367.99,0,0.2,3,0,2,55200,11040,5520,38640,88000,63.0,22,100,300,26500,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,multi-vehicle collision
sb3001896,0,1,61747,35,42.0,0,t1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,1594.37,0,0.2,1,0,2,7260,660,1320,5280,48000,64.0,12,250,500,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,parked car
sb3001897,0,1,66705,36,38.0,0,t0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500,1035.99,0,0.2,3,2,0,64680,11760,11760,41160,40000,64.0,10,100,300,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,multi-vehicle collision
sb3001898,0,0,52733,38,98.0,0,t0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,500,911.53,0,0.2,1,0,1,59200,0,11840,47360,88000,63.0,22,250,500,53200,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,single vehicle collision
sb3001899,1,0,36481,45,68.0,0,t1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500,1319.97,0,0.2,1,1,2,4700,470,940,3290,88000,64.0,22,500,1000,73700,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,vehicle theft
sb3001900,0,1,66116,47,83.0,0,t2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2000,1391.63,0,0.2,1,0,2,69400,6940,6940,55520,80000,63.0,20,250,500,61200,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,single vehicle collision
sb3001901,1,0,71010,40,82.0,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,915.41,5000000,0.2,1,0,0,40500,4050,4050,32400,88000,63.0,22,250,500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,single vehicle collision
sb3001902,0,1,52357,41,49.0,0,unknown,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000,1468.82,0,0.2,3,2,1,60000,5000,10000,45000,92000,63.0,23,500,1000,5000,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,multi-vehicle collision
sb3001903,1,0,61884,38,122.0,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,1412.76,0,0.2,1,2,2,67320,11220,11220,44880,96000,64.0,24,500,1000,2700,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,single vehicle collision
sb3001904,1,0,66273,43,40.0,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,1588.26,0,0.2,3,2,1,75690,8410,8410,58870,24000,64.0,6,500,1000,7400,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,multi-vehicle collision
sb3001905,1,1,38036,45,34.0,0,t1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1000,1140.91,0,0.2,3,1,2,64300,6430,6430,51440,72000,63.0,18,100,300,51300,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,multi-vehicle collision
sb3001906,1,0,36319,32,99.0,0,t1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1000,1517.54,0,0.2,3,2,0,64400,6440,6440,51520,36000,64.0,9,100,300,-20900,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,multi-vehicle collision
sb3001907,1,0,46441,33,94.0,0,t2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,912.29,0,0.2,3,1,2,97080,16180,16180,64720,60000,64.0,15,250,500,3800,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,multi-vehicle collision
sb3001908,0,0,52999,48,61.0,0,t1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2000,1144.3,0,0.2,1,1,0,5500,500,500,4500,40000,63.0,10,250,500,52600,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,vehicle theft
sb3001909,1,0,34258,35,92.0,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,1281.43,0,0.2,3,0,2,30700,3070,6140,21490,40000,64.0,10,500,1000,14800,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,multi-vehicle collision
sb3001910,0,0,75780,30,66.0,0,t0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,1101.85,0,0.2,1,1,2,33480,3720,3720,26040,32000,63.0,8,100,300,46100,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,single vehicle collision
sb3001911,1,0,64951,46,49.0,0,t2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,1082.1,0,0.2,2,0,1,65430,14540,7270,43620,76000,63.0,19,500,1000,-30900,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,multi-vehicle collision
sb3001912,1,0,74028,30,23.0,1,t2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,1185.44,0,0.2,3,2,1,42680,3880,7760,31040,56000,64.0,14,500,1000,-7600,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,multi-vehicle collision
sb3001913,1,1,37259,34,105.0,0,t1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1175.07,0,0.2,1,1,1,87780,7980,7980,71820,36000,64.0,9,500,1000,30100,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,single vehicle collision
sb3001914,0,0,47284,41,52.0,0,t2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,979.26,0,0.2,4,0,2,72800,14560,14560,43680,88000,62.0,22,500,1000,-67000,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,multi-vehicle collision
sb3001915,1,1,59939,37,112.0,0,t0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500,920.81,0,0.2,1,2,0,71190,0,7910,63280,92000,63.0,23,250,500,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,single vehicle collision
sb3001916,0,1,39095,44,44.0,0,unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500,922.85,0,0.2,1,1,1,3600,400,400,2800,84000,63.0,21,100,300,-600,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,vehicle theft
sb3001917,1,1,66453,43,112.0,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,1107.59,3000000,0.2,1,1,2,62640,10440,10440,41760,44000,64.0,11,250,500,65400,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,single vehicle collision
sb3001918,0,1,69969,38,122.0,0,t1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,1272.46,0,0.2,3,2,1,69630,12660,6330,50640,88000,63.0,22,100,300,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,multi-vehicle collision
sb3001919,0,0,79519,41,75.0,0,t0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1000,1340.24,0,0.2,3,1,0,76010,13820,6910,55280,100000,63.0,25,250,500,-68800,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,multi-vehicle collision
sb3001920,0,1,48750,35,71.0,0,unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1648.0,0,0.2,1,1,0,44220,8040,4020,32160,80000,63.0,20,100,300,14200,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,single vehicle collision
sb3001921,0,0,84504,45,54.0,0,t1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500,1381.14,0,0.2,3,0,2,57200,5200,10400,41600,36000,63.0,9,250,500,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,multi-vehicle collision
sb3001922,0,0,70360,36,55.0,0,unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500,1198.44,8000000,0.2,1,0,2,3080,560,560,1960,88000,64.0,22,500,1000,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,vehicle theft
sb3001923,1,1,37544,39,83.0,0,t0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000,951.27,0,0.2,1,1,0,75790,13780,6890,55120,52000,64.0,13,250,500,42100,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,single vehicle collision
sb3001924,1,0,46936,37,54.0,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2000,1341.24,0,0.2,3,0,1,32670,5940,2970,23760,68000,64.0,17,500,1000,-9400,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,multi-vehicle collision
sb3001925,0,1,55852,41,71.0,0,t2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000,1177.57,0,0.2,1,2,2,3870,430,860,2580,40000,64.0,10,250,500,-65500,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,vehicle theft
sb3001926,1,0,34591,37,103.0,0,t0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1000,1055.09,0,0.2,1,0,2,91520,8320,16640,66560,60000,64.0,15,250,500,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,single vehicle collision
sb3001927,1,1,68984,49,87.0,0,t1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,1479.48,0,0.2,1,1,2,74690,6790,13580,54320,48000,64.0,12,250,500,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,single vehicle collision
sb3001928,0,1,72672,32,74.0,0,t1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,1827.38,0,0.2,1,1,2,4620,420,840,3360,88000,64.0,22,500,1000,-15900,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,vehicle theft
sb3001929,0,0,79054,36,61.0,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500,1169.62,0,0.2,1,0,0,55000,10000,10000,35000,48000,63.0,12,100,300,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,single vehicle collision
sb3001930,1,1,46175,45,21.0,1,t0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,500,1516.34,0,0.2,4,0,2,59400,13200,6600,39600,96000,64.0,24,100,300,11000,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,multi-vehicle collision
sb3001931,0,1,57885,33,79.0,0,t0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,1270.21,0,0.2,3,1,1,55260,6140,0,49120,80000,64.0,20,500,1000,-45100,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,multi-vehicle collision
sb3001932,1,0,80683,37,19.0,1,t2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,809.11,0,0.2,3,2,1,51400,5140,10280,35980,96000,64.0,24,250,500,33200,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,multi-vehicle collision
sb3001933,1,0,84288,43,65.0,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1000,1115.81,0,0.2,3,1,2,48780,5420,10840,32520,48000,63.0,12,500,1000,-59800,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,multi-vehicle collision
sb3001934,0,1,55445,46,95.0,0,t2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,1457.65,5000000,0.2,3,1,2,52380,5820,5820,40740,40000,63.0,10,100,300,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,multi-vehicle collision
sb3001935,1,1,45117,30,112.0,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1041.36,0,0.2,4,2,2,74360,13520,13520,47320,60000,64.0,15,100,300,9200,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,multi-vehicle collision
sb3001936,1,0,64137,44,105.0,0,t2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000,1693.83,7000000,0.2,1,1,0,53400,5340,5340,42720,68000,64.0,17,250,500,23200,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,single vehicle collision
sb3001937,1,0,52682,40,48.0,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1000,1685.69,0,0.2,1,2,2,71800,14360,14360,43080,100000,63.0,25,100,300,31400,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,single vehicle collision
sb3001938,1,0,77875,49,57.0,0,t0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500,1054.92,6000000,0.2,1,0,0,68240,8530,0,59710,28000,64.0,7,250,500,51900,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,single vehicle collision
sb3001939,0,0,67441,44,71.0,0,t0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2000,1333.97,6000000,0.2,3,1,0,61050,11100,11100,38850,36000,64.0,9,250,500,30400,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,multi-vehicle collision
sb3001940,0,0,70523,40,22.0,1,t1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1000,1013.61,6000000,0.2,1,1,1,5590,860,860,3870,72000,64.0,18,100,300,4300,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,parked car
sb3001941,0,1,65966,41,94.0,0,t1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500,958.3,0,0.2,3,0,0,46860,8520,8520,29820,88000,64.0,22,500,1000,47900,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,multi-vehicle collision
sb3001942,0,0,47207,50,66.0,0,t2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2000,1112.04,6000000,0.2,1,1,2,4290,780,780,2730,88000,64.0,22,250,500,-1500,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,parked car
sb3001943,1,1,62419,36,112.0,0,t1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,1206.26,0,0.2,3,0,0,78500,15700,7850,54950,20000,64.0,5,250,500,69900,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,multi-vehicle collision
