Card Type,Gender,customer_id,occupation,dob,income,city,marital_status
Signature,M,C3091,doctor,01/29/1981,858216,Delhi,unmarried
Silver,M,C1824,business,11/20/1982,1697852,Mumbai,married
Gold,M,C4836,lawyer,10/08/1988,1850461,Kolkata,married
Signature,F,C2915,lawyer,07/25/1977,849455,Delhi,unmarried
Silver,F,C2131,lawyer,04/23/1974,1573326,Chennai,married
Platinum,F,C4378,lawyer,07/21/1984,1698837,Kolkata,married
Silver,M,C2130,lawyer,07/23/1970,1511044,Delhi,unmarried
Signature,M,C2790,lawyer,12/30/1986,672849,Mumbai,unmarried
Signature,M,C3238,engineer,01/05/1976,1111552,Delhi,married
Platinum,M,C3862,business,11/04/1985,1390034,Bangalore,unmarried
Silver,M,C1149,lawyer,01/31/1977,1572419,Chennai,married
Platinum,M,C4456,lawyer,05/18/1970,1573942,Delhi,married
Gold,F,C5141,doctor,08/27/1985,788100,Mumbai,unmarried
Signature,M,C2702,teacher,07/08/1981,1523534,Bangalore,unmarried
Signature,M,C3184,doctor,03/23/1982,890143,Delhi,married
Gold,M,C5833,doctor,01/09/1972,2003529,Chennai,unmarried
Silver,M,C1462,teacher,04/21/1981,1475975,Chennai,married
Silver,F,C2082,teacher,05/03/1977,1277645,Delhi,married
Gold,F,C5923,lawyer,11/30/1973,1015217,Mumbai,unmarried
Signature,F,C2544,doctor,05/23/1973,1062341,Chennai,married
Silver,M,C1242,lawyer,06/23/1987,1683963,Mumbai,unmarried
Platinum,F,C4337,business,07/17/1970,1317175,Bangalore,unmarried
Signature,F,C3465,doctor,05/27/1979,1167013,Kolkata,unmarried
Signature,M,C2787,engineer,02/01/1989,1195340,Delhi,married
Signature,F,C3012,business,03/03/1986,1464128,Chennai,married
Silver,M,C1942,doctor,07/19/1975,1364993,Chennai,unmarried
Gold,M,C5861,teacher,03/15/1978,999938,Mumbai,unmarried
Gold,M,C4909,doctor,01/25/1983,1691467,Kolkata,married
Silver,M,C1433,teacher,10/02/1972,1730184,Delhi,married
Platinum,F,C4325,lawyer,04/01/1972,665803,Bangalore,unmarried
Signature,M,C3127,teacher,03/09/1983,1192568,Chennai,unmarried
Platinum,M,C4087,engineer,11/08/1981,1735607,Mumbai,unmarried
Signature,F,C2806,teacher,06/25/1983,1843905,Chennai,married
Gold,M,C5821,doctor,07/21/1972,1308041,Bangalore,unmarried
Signature,M,C3271,engineer,03/28/1980,1762026,Bangalore,unmarried
Gold,M,C5192,teacher,03/11/1984,621086,Kolkata,unmarried
Platinum,F,C3953,doctor,11/23/1982,717832,Mumbai,married
Silver,F,C1096,teacher,11/06/1977,1648512,Mumbai,married
Silver,F,C1318,teacher,07/27/1979,1547818,Delhi,unmarried
Platinum,M,C4312,teacher,06/01/1975,1810937,Mumbai,unmarried
Gold,M,C4939,doctor,05/29/1989,1457604,Mumbai,married
Gold,M,C5955,lawyer,07/24/1983,741751,Delhi,married
Silver,F,C1497,doctor,10/22/1989,1548793,Chennai,unmarried
Gold,F,C5825,engineer,05/15/1978,688226,Kolkata,unmarried
Signature,F,C2700,doctor,01/05/1979,831195,Chennai,unmarried
Platinum,F,C4738,doctor,01/20/1976,1269545,Bangalore,unmarried
Platinum,M,C3961,lawyer,08/02/1981,1724841,Delhi,unmarried
Platinum,M,C4415,business,06/12/1977,1273652,Delhi,unmarried
Silver,F,C2128,doctor,08/15/1971,780585,Delhi,unmarried
Gold,M,C5014,lawyer,04/30/1977,946627,Delhi,married
Gold,M,C5124,lawyer,03/06/1989,1614484,Delhi,married
Platinum,M,C4081,lawyer,09/05/1989,1642641,Delhi,married
Signature,M,C3023,engineer,07/20/1981,1125116,Kolkata,married
Gold,F,C5110,business,05/10/1985,1476958,Delhi,married
Silver,F,C1595,lawyer,09/22/1987,676323,Mumbai,unmarried
Signature,M,C3177,teacher,01/01/1973,1478350,Delhi,married
Platinum,M,C4100,lawyer,02/27/1978,1404815,Chennai,unmarried
Signature,F,C2353,teacher,10/31/1975,1148822,Chennai,unmarried
Gold,F,C5522,business,03/27/1987,641537,Mumbai,unmarried
Silver,F,C2110,business,06/10/1985,1020244,Chennai,unmarried
Signature,M,C2378,teacher,06/10/1976,1849135,Bangalore,married
Platinum,M,C4435,lawyer,09/10/1971,1050409,Bangalore,married
Platinum,M,C4226,teacher,07/09/1988,933936,Kolkata,unmarried
Platinum,F,C3894,lawyer,04/01/1973,1568767,Bangalore,married
Silver,F,C1312,engineer,08/23/1980,953285,Bangalore,unmarried
Silver,F,C1234,business,08/15/1981,1910742,Delhi,unmarried
Silver,M,C1138,lawyer,11/30/1982,1170105,Kolkata,unmarried
Gold,M,C5588,business,11/08/1986,1737137,Mumbai,married
Platinum,M,C3545,teacher,02/16/1972,1633220,Mumbai,married
Silver,M,C1631,engineer,05/26/1989,1470758,Chennai,married
Silver,M,C1345,doctor,01/03/1976,656800,Mumbai,married
Gold,F,C5655,teacher,10/28/1977,880638,Chennai,married
Platinum,M,C4727,lawyer,08/27/1981,855212,Kolkata,married
Gold,M,C5073,engineer,03/23/1985,1955279,Chennai,unmarried
Signature,M,C3089,lawyer,05/30/1975,1396549,Chennai,unmarried
Platinum,F,C3543,engineer,10/27/1988,984975,Mumbai,unmarried
Platinum,F,C4467,engineer,06/17/1981,1716624,Kolkata,married
Signature,M,C3230,business,10/19/1976,1940287,Kolkata,married
Silver,F,C1636,business,05/13/1983,1195643,Delhi,unmarried
Signature,F,C3312,lawyer,04/21/1981,753491,Mumbai,unmarried
Silver,M,C1229,teacher,06/27/1974,906225,Delhi,unmarried
Silver,M,C1976,teacher,01/25/1981,1244400,Kolkata,married
Signature,F,C2296,doctor,01/25/1989,1646814,Chennai,married
Signature,F,C2820,doctor,07/18/1976,1252100,Chennai,unmarried
Signature,M,C2333,teacher,12/15/1982,1542789,Delhi,unmarried
Silver,F,C1865,doctor,06/19/1981,920166,Bangalore,married
Signature,F,C2809,lawyer,05/19/1976,1058585,Delhi,unmarried
Platinum,M,C4581,teacher,06/07/1975,1060882,Bangalore,married
Gold,F,C5117,teacher,01/14/1982,1387362,Mumbai,married
Silver,M,C1959,business,02/14/1988,1896683,Bangalore,unmarried
Gold,M,C5578,business,06/22/1982,1241731,Mumbai,unmarried
Gold,F,C5500,engineer,12/29/1977,816438,Bangalore,unmarried
Signature,F,C2633,teacher,02/15/1986,873006,Delhi,unmarried
Platinum,F,C4633,doctor,08/23/1986,1679079,Kolkata,married
Silver,M,C1430,engineer,02/03/1972,1578998,Chennai,married
Platinum,F,C4316,lawyer,03/30/1987,1857088,Chennai,unmarried
Signature,M,C3126,doctor,01/25/1982,1457031,Chennai,married
Platinum,F,C4152,business,11/14/1988,784888,Kolkata,married
Silver,M,C2032,doctor,02/07/1972,957144,Bangalore,married
Silver,F,C2201,engineer,10/09/1975,1587530,Delhi,unmarried
Gold,F,C5099,lawyer,04/26/1977,2000799,Chennai,married
Gold,M,C5650,business,06/11/1981,770081,Delhi,married
Platinum,F,C4287,business,01/31/1989,698997,Bangalore,married
Signature,F,C3201,doctor,08/13/1983,1576951,Chennai,unmarried
Silver,M,C2123,teacher,03/13/1988,827304,Kolkata,unmarried
Signature,F,C2534,doctor,04/27/1973,923735,Chennai,married
Silver,F,C1458,engineer,05/25/1988,987077,Bangalore,married
Gold,F,C4936,lawyer,11/10/1979,1987842,Kolkata,unmarried
Silver,F,C1270,doctor,07/07/1986,1933710,Chennai,married
Gold,F,C5802,business,04/17/1974,1739510,Kolkata,married
Signature,F,C3337,teacher,04/24/1975,906998,Kolkata,unmarried
Gold,F,C5443,doctor,04/29/1974,1799230,Delhi,unmarried
Platinum,M,C3902,teacher,05/07/1976,1016980,Mumbai,married
Silver,M,C1279,teacher,06/04/1973,908731,Mumbai,married
Silver,M,C1406,teacher,01/14/1983,1724544,Chennai,unmarried
Signature,M,C3354,teacher,02/21/1975,1581289,Mumbai,unmarried
Signature,F,C3141,engineer,03/17/1986,811650,Chennai,married
Platinum,F,C3823,doctor,11/20/1976,1643590,Delhi,married
Platinum,M,C4253,lawyer,02/10/1985,1195549,Delhi,unmarried
Signature,F,C3082,lawyer,07/20/1986,1051782,Chennai,unmarried
Platinum,M,C4515,doctor,12/22/1974,1090276,Delhi,unmarried
Signature,F,C3050,teacher,08/13/1980,1520348,Bangalore,unmarried
Gold,M,C5533,business,07/07/1972,1609878,Kolkata,unmarried
Signature,F,C3253,engineer,01/31/1984,1481268,Delhi,married
Signature,M,C3491,lawyer,02/02/1986,1655935,Kolkata,unmarried
Signature,F,C2494,teacher,06/06/1977,1610119,Delhi,unmarried
Signature,F,C2544,doctor,05/23/1973,1062341,Chennai,married
Platinum,M,C3667,lawyer,02/07/1976,1825611,Chennai,unmarried
Gold,M,C4914,doctor,08/07/1986,740067,Delhi,unmarried
Gold,F,C5018,business,05/14/1987,1711965,Delhi,married
Gold,M,C5408,engineer,10/24/1977,1790618,Kolkata,unmarried
Platinum,M,C4722,teacher,03/25/1988,1345278,Mumbai,married
Silver,F,C2089,engineer,08/28/1984,1244353,Bangalore,unmarried
Signature,M,C3363,lawyer,02/14/1978,1022386,Bangalore,unmarried
Platinum,F,C3918,doctor,03/18/1980,1037789,Delhi,unmarried
Signature,M,C2611,teacher,05/25/1985,875137,Chennai,unmarried
Platinum,M,C3958,teacher,05/20/1983,1913851,Mumbai,unmarried
Gold,F,C5225,doctor,04/20/1983,1289642,Mumbai,unmarried
Signature,M,C2485,doctor,05/09/1977,946305,Bangalore,married
Gold,M,C5224,lawyer,06/27/1985,1633654,Kolkata,unmarried
Silver,M,C2049,lawyer,04/06/1975,1305235,Bangalore,unmarried
Platinum,F,C4712,teacher,02/19/1978,1802862,Kolkata,married
Platinum,F,C3509,lawyer,12/18/1976,1794840,Chennai,unmarried
Signature,M,C3320,engineer,10/01/1974,1765134,Bangalore,married
Silver,F,C1512,business,10/15/1983,1493030,Mumbai,married
Signature,M,C3425,engineer,12/01/1970,920414,Kolkata,married
Platinum,M,C3552,teacher,07/06/1989,1804766,Mumbai,married
Gold,F,C5960,engineer,08/01/1970,1978030,Kolkata,unmarried
Silver,M,C1205,business,08/18/1971,1296915,Bangalore,married
Gold,F,C5784,engineer,12/08/1974,963282,Kolkata,unmarried
Platinum,M,C4224,business,09/09/1977,901378,Chennai,unmarried
Platinum,F,C4006,business,05/18/1985,1298389,Chennai,unmarried
Silver,M,C1493,lawyer,08/31/1989,1979286,Chennai,married
Signature,F,C2936,business,05/02/1988,1938579,Bangalore,married
Silver,M,C2200,teacher,04/04/1977,1194948,Mumbai,unmarried
Signature,F,C3255,lawyer,09/04/1970,1846796,Mumbai,unmarried
Silver,M,C1570,teacher,11/23/1984,1609132,Chennai,unmarried
Gold,M,C5235,business,04/13/1979,1207081,Delhi,unmarried
Gold,M,C5805,lawyer,07/15/1985,1595023,Bangalore,unmarried
Platinum,M,C3901,business,05/12/1978,916280,Chennai,unmarried
Platinum,F,C4665,business,10/16/1973,1474595,Chennai,unmarried
Gold,M,C5527,engineer,07/17/1977,1073959,Mumbai,unmarried
Platinum,F,C4041,engineer,07/17/1984,1681372,Delhi,married
Signature,M,C3005,business,01/02/1984,1484775,Delhi,unmarried
Gold,F,C5676,business,02/28/1970,1374893,Delhi,married
Signature,M,C2796,doctor,08/10/1981,941251,Delhi,married
Platinum,F,C4322,lawyer,07/05/1987,1723837,Mumbai,unmarried
Platinum,M,C4560,business,12/19/1979,1675435,Delhi,unmarried
Signature,M,C2292,engineer,01/22/1973,1374115,Bangalore,unmarried
Signature,M,C2337,lawyer,07/07/1981,940077,Kolkata,married
Gold,M,C5902,doctor,01/06/1980,1472309,Kolkata,married
Silver,F,C1472,doctor,12/29/1984,1939436,Mumbai,unmarried
Platinum,M,C4730,business,06/07/1984,1919966,Chennai,married
Gold,F,C5460,business,04/05/1978,1192886,Mumbai,married
Signature,M,C2680,doctor,04/20/1982,1609699,Kolkata,married
Gold,M,C5295,teacher,11/23/1973,1920688,Delhi,unmarried
Silver,M,C1360,lawyer,05/27/1983,1553255,Bangalore,unmarried
Signature,F,C3254,teacher,10/09/1984,1318877,Bangalore,married
Gold,M,C5280,lawyer,07/23/1982,949480,Kolkata,married
Signature,F,C2551,doctor,11/07/1988,1526970,Bangalore,unmarried
Signature,F,C3394,engineer,12/27/1985,1535929,Chennai,unmarried
Platinum,M,C4497,engineer,10/23/1973,877925,Bangalore,unmarried
Platinum,F,C3664,doctor,10/24/1978,633729,Kolkata,married
Platinum,M,C4564,lawyer,05/09/1972,1070990,Delhi,unmarried
Signature,F,C2328,engineer,07/09/1983,1645844,Mumbai,unmarried
Platinum,F,C4350,lawyer,06/21/1988,1571429,Chennai,married
Gold,F,C5767,business,05/13/1971,1989103,Chennai,unmarried
Platinum,M,C4590,lawyer,04/02/1989,946699,Delhi,unmarried
Platinum,F,C4376,business,04/27/1983,801514,Bangalore,married
Signature,F,C3492,lawyer,03/01/1981,1534040,Mumbai,married
Signature,F,C2637,teacher,04/16/1975,656479,Delhi,married
Silver,M,C1461,doctor,07/12/1986,1682151,Mumbai,unmarried
Silver,M,C1767,doctor,01/10/1988,1167444,Bangalore,married
Gold,M,C5427,teacher,12/03/1974,878308,Kolkata,unmarried
Silver,F,C1047,doctor,12/01/1977,1406015,Kolkata,unmarried
Silver,M,C1150,lawyer,08/22/1978,1957180,Bangalore,unmarried
Signature,F,C2319,teacher,04/22/1971,1957351,Chennai,married
Gold,F,C5383,doctor,08/16/1983,1545560,Bangalore,married
Silver,F,C2195,engineer,07/24/1973,1307175,Chennai,unmarried
Platinum,M,C4730,business,06/07/1984,1919966,Chennai,married
Platinum,M,C4687,engineer,05/31/1972,858993,Chennai,unmarried
Silver,M,C1899,teacher,10/04/1978,1453543,Bangalore,married
Signature,M,C2666,lawyer,03/22/1976,1748233,Bangalore,married
Signature,M,C2563,business,02/20/1987,1730707,Kolkata,married
Signature,M,C2752,engineer,02/06/1982,1550235,Kolkata,unmarried
Platinum,F,C3850,engineer,06/17/1972,821653,Kolkata,married
Platinum,M,C4291,engineer,03/10/1982,1391652,Bangalore,married
Signature,M,C3036,doctor,01/16/1974,1456014,Mumbai,unmarried
Gold,F,C5038,lawyer,09/19/1974,651192,Kolkata,married
Signature,F,C3445,lawyer,06/10/1973,1998259,Mumbai,unmarried
Platinum,M,C4415,business,06/12/1977,1273652,Delhi,unmarried
Signature,M,C3363,lawyer,02/14/1978,1022386,Bangalore,unmarried
Platinum,F,C4378,lawyer,07/21/1984,1698837,Kolkata,married
Silver,F,C1033,business,10/09/1983,1504616,Chennai,married
Platinum,M,C4425,teacher,04/20/1986,677823,Mumbai,married
Platinum,F,C4200,doctor,09/12/1972,742519,Chennai,married
Platinum,M,C3757,doctor,05/18/1987,1229445,Bangalore,unmarried
Gold,F,C5112,doctor,02/26/1974,1602922,Kolkata,unmarried
Platinum,M,C4443,teacher,03/25/1986,843626,Bangalore,married
Gold,M,C4917,engineer,11/06/1984,1904426,Chennai,married
Platinum,M,C3833,lawyer,01/08/1979,1937299,Delhi,married
Platinum,F,C3950,doctor,05/14/1976,829218,Chennai,unmarried
Platinum,F,C4433,doctor,02/15/1973,1274710,Mumbai,unmarried
Platinum,F,C4310,lawyer,12/20/1971,731132,Mumbai,unmarried
Signature,M,C2444,teacher,10/17/1988,958605,Mumbai,married
Signature,F,C3099,lawyer,08/12/1980,774706,Delhi,unmarried
Signature,M,C2277,teacher,08/01/1988,1013481,Delhi,unmarried
Gold,M,C5987,business,06/03/1978,1047683,Mumbai,married
Gold,F,C5684,doctor,03/18/1981,1792190,Delhi,married
Platinum,M,C4354,lawyer,07/30/1976,1345105,Delhi,married
Gold,F,C5587,engineer,09/06/1982,1427901,Kolkata,married
Signature,M,C2418,lawyer,05/31/1980,1156271,Mumbai,unmarried
Signature,M,C2268,lawyer,11/23/1983,1394489,Mumbai,married
Platinum,F,C4747,doctor,12/23/1975,1004701,Kolkata,unmarried
Signature,M,C2733,lawyer,02/07/1971,776357,Mumbai,unmarried
Platinum,M,C3782,lawyer,05/09/1978,1250416,Kolkata,married
Platinum,F,C4133,business,08/28/1988,1786769,Chennai,married
Gold,M,C4994,business,11/03/1983,1717632,Kolkata,unmarried
Gold,M,C5971,doctor,02/02/1972,1808984,Chennai,unmarried
Signature,M,C2528,engineer,01/10/1985,857916,Mumbai,married
Gold,F,C5181,lawyer,09/23/1974,1381464,Chennai,unmarried
Silver,F,C1613,lawyer,08/28/1974,1823323,Kolkata,married
Signature,M,C3276,business,10/06/1972,853276,Bangalore,unmarried
Signature,F,C2360,teacher,09/22/1981,1295983,Kolkata,married
Platinum,F,C4593,teacher,01/15/1987,723991,Delhi,married
Signature,F,C2949,doctor,10/23/1974,1730697,Kolkata,married
Gold,F,C4954,lawyer,01/23/1982,1938719,Bangalore,unmarried
Platinum,M,C4103,business,06/14/1973,753688,Mumbai,unmarried
Platinum,M,C4396,business,04/19/1981,1440628,Chennai,married
Gold,F,C5841,teacher,12/02/1975,1948746,Bangalore,unmarried
Platinum,F,C3687,doctor,12/05/1989,974902,Delhi,married
Silver,F,C1004,engineer,05/17/1970,1090965,Bangalore,unmarried
Silver,M,C1185,teacher,11/05/1974,2015164,Mumbai,married
Platinum,F,C4442,engineer,06/02/1980,1125484,Kolkata,unmarried
Gold,M,C4787,doctor,07/06/1985,1833321,Kolkata,unmarried
Platinum,M,C3514,lawyer,07/04/1974,1579452,Bangalore,married
Platinum,M,C4494,doctor,08/03/1985,1323526,Kolkata,unmarried
Platinum,M,C4562,business,12/28/1977,1646180,Bangalore,married
Gold,F,C5575,lawyer,10/06/1976,1378658,Mumbai,unmarried
Signature,M,C2970,lawyer,08/21/1986,1606251,Kolkata,unmarried
Signature,F,C2903,teacher,02/04/1975,1114948,Kolkata,married
Platinum,M,C3699,lawyer,08/16/1981,1528756,Delhi,unmarried
Platinum,F,C4051,teacher,03/07/1982,1516089,Mumbai,unmarried
Gold,M,C5851,doctor,06/17/1988,1507283,Bangalore,unmarried
Silver,M,C1099,business,12/31/1975,1272431,Chennai,unmarried
Silver,F,C1457,doctor,02/04/1976,1192002,Mumbai,married
Gold,F,C5129,engineer,12/09/1978,1648002,Bangalore,married
Platinum,F,C4613,business,02/11/1988,1940391,Kolkata,unmarried
Silver,M,C1087,teacher,03/17/1973,1370351,Kolkata,married
Gold,F,C5119,business,03/04/1984,1888525,Delhi,married
Platinum,F,C3970,teacher,07/29/1984,819331,Kolkata,married
Platinum,F,C4381,lawyer,05/08/1989,772461,Kolkata,married
Platinum,F,C3646,business,03/17/1989,1105910,Kolkata,unmarried
Gold,F,C5543,lawyer,11/10/1988,856417,Chennai,married
Signature,M,C2895,business,09/21/1977,1443265,Chennai,married
Signature,F,C3373,engineer,11/27/1971,799793,Delhi,unmarried
Platinum,F,C4179,business,05/19/1984,668864,Chennai,unmarried
Signature,M,C2529,teacher,04/21/1972,829230,Bangalore,married
Platinum,M,C3762,engineer,06/14/1985,708009,Delhi,married
Gold,F,C5349,business,03/22/1985,1660469,Bangalore,married
Platinum,F,C3607,business,02/08/1986,1034518,Bangalore,married
Silver,M,C1960,business,07/26/1977,931952,Mumbai,unmarried
Platinum,M,C4493,lawyer,02/27/1988,1139031,Mumbai,unmarried
Gold,F,C4867,business,02/04/1985,1302854,Kolkata,unmarried
Gold,M,C5350,business,02/25/1975,1173629,Mumbai,married
Signature,F,C3022,lawyer,01/28/1989,1753455,Chennai,married
Silver,M,C1528,doctor,10/30/1987,1999556,Kolkata,married
Signature,F,C2693,teacher,03/09/1988,1899259,Delhi,unmarried
Silver,F,C2180,teacher,12/22/1988,924288,Mumbai,married
Platinum,F,C4278,engineer,04/15/1989,1887494,Delhi,unmarried
Platinum,F,C4409,teacher,11/18/1985,1654183,Chennai,unmarried
Platinum,F,C4233,business,09/21/1983,908300,Delhi,unmarried
Signature,M,C2538,engineer,12/11/1984,1335818,Bangalore,married
Platinum,M,C3679,doctor,11/17/1980,1638373,Kolkata,unmarried
Gold,M,C5504,lawyer,12/06/1988,892125,Chennai,married
Platinum,F,C3774,lawyer,05/31/1981,1947085,Chennai,married
Gold,M,C5244,engineer,08/05/1984,1528375,Mumbai,unmarried
Gold,F,C5826,engineer,02/08/1974,1337727,Bangalore,unmarried
Gold,F,C4961,business,03/23/1981,1555613,Chennai,married
Silver,M,C1179,teacher,03/05/1987,685193,Chennai,unmarried
Silver,F,C1419,doctor,06/18/1988,909481,Bangalore,unmarried
Signature,M,C3125,doctor,12/14/1989,1176247,Chennai,unmarried
Signature,F,C2924,business,04/24/1972,1462878,Mumbai,unmarried
Signature,M,C2687,lawyer,05/19/1977,1345029,Chennai,unmarried
Signature,M,C3098,engineer,09/13/1976,1694155,Chennai,married
Silver,M,C1064,engineer,12/19/1975,638392,Bangalore,unmarried
Signature,M,C3057,business,02/18/1976,1658777,Chennai,married
Gold,F,C5450,teacher,09/06/1981,1706649,Bangalore,unmarried
Platinum,M,C3675,business,02/11/1987,1813476,Mumbai,unmarried
Gold,M,C4755,business,04/07/1973,824196,Delhi,married
Signature,F,C2813,lawyer,07/02/1980,1808451,Bangalore,married
Gold,F,C5579,doctor,04/10/1972,892452,Mumbai,unmarried
Platinum,F,C4418,teacher,10/18/1989,812648,Delhi,married
Silver,M,C1548,engineer,10/04/1973,1535964,Kolkata,unmarried
Platinum,F,C4268,lawyer,10/02/1972,970889,Chennai,unmarried
Gold,F,C5521,doctor,05/04/1978,1098455,Mumbai,unmarried
Signature,M,C2921,teacher,03/08/1977,1281423,Delhi,married
Gold,M,C4765,lawyer,04/28/1986,1327946,Mumbai,unmarried
Gold,M,C5805,lawyer,07/15/1985,1595023,Bangalore,unmarried
Platinum,M,C3739,business,12/31/1981,1964080,Kolkata,unmarried
Signature,F,C3500,business,01/13/1978,1711215,Bangalore,unmarried
Platinum,F,C4228,business,01/02/1986,1046615,Delhi,unmarried
Silver,M,C1053,lawyer,10/28/1987,1200587,Kolkata,unmarried
Silver,F,C1396,business,03/11/1980,1193258,Chennai,married
Gold,F,C5602,business,02/12/1988,709437,Kolkata,unmarried
Silver,F,C1902,engineer,03/07/1983,1877876,Kolkata,unmarried
Platinum,F,C4698,doctor,12/23/1985,1991443,Chennai,married
Silver,F,C1212,engineer,10/17/1981,800394,Mumbai,married
Platinum,M,C4435,lawyer,09/10/1971,1050409,Bangalore,married
Gold,F,C4851,engineer,11/30/1972,1489394,Mumbai,unmarried
Silver,M,C1139,lawyer,08/20/1977,1539289,Mumbai,married
Platinum,F,C3651,teacher,01/29/1985,1593580,Delhi,unmarried
Platinum,M,C4351,business,05/28/1981,742338,Chennai,unmarried
Signature,F,C2807,doctor,09/24/1988,1397728,Bangalore,married
Silver,F,C1003,engineer,06/07/1985,799970,Delhi,married
Silver,F,C1592,teacher,01/04/1971,1604117,Delhi,unmarried
Gold,F,C5587,engineer,09/06/1982,1427901,Kolkata,married
Signature,M,C3471,engineer,07/27/1978,1190243,Chennai,unmarried
Platinum,F,C4056,business,03/26/1975,2008509,Bangalore,married
Gold,M,C5932,doctor,10/22/1987,987724,Kolkata,married
Gold,F,C4892,teacher,01/07/1984,892760,Delhi,unmarried
Signature,M,C2844,lawyer,10/06/1988,1804377,Chennai,unmarried
Signature,M,C3418,doctor,03/06/1986,1652697,Kolkata,married
Signature,F,C3368,doctor,10/10/1971,1622057,Delhi,unmarried
Gold,M,C4959,doctor,12/30/1988,719821,Bangalore,married
Signature,M,C2736,engineer,02/02/1980,1680461,Mumbai,married
